Run,ColdFuelCostUsd,HybridFuelCostUsd,ColdOutageCostUsd,HybridOutageCostUsd,MeanAnnualNetBenefitUsd,NPV,PI,IRR,SimplePaybackYears,DiscountedPaybackYears
90,131471.99999979802,58771.331179896406,0.0,0.0,7670.06688199016,21933.041216694197,2.4622027477796133,0.4974252530548251,2.0053542393329744,2.615110432276418
91,131471.99999979802,58771.331179896406,0.0,0.0,7670.06688199016,21933.041216694197,2.4622027477796133,0.4974252530548251,2.0053542393329744,2.615110432276418
92,131471.99999979802,58771.331179896406,0.0,0.0,7670.06688199016,21933.041216694197,2.4622027477796133,0.4974252530548251,2.0053542393329744,2.615110432276418
93,131471.99999979802,58771.331179896406,0.0,0.0,7670.06688199016,21933.041216694197,2.4622027477796133,0.4974252530548251,2.0053542393329744,2.615110432276418
94,131471.99999979802,58732.564159527545,0.0,102.08,7663.735584027047,21903.265105154198,2.4602176736769463,0.4972216840752844,2.004294817675316,2.613467926834392
95,131471.99999979802,58750.46941122134,0.0,52.8,7666.873058857667,21918.033053491094,2.4612022035660726,0.49732566651410887,2.004783993542284,2.6142263349883077
96,131471.99999979802,58761.9064860858,0.0,28.16,7668.193351371221,21924.210563836947,2.46161403758913,0.49736023527862555,2.005096580520973,2.6147109633795544
97,131471.99999979802,58771.331179896406,0.0,0.0,7670.06688199016,21933.041216694197,2.4622027477796133,0.4974252530548251,2.0053542393329744,2.615110432276418
98,131471.99999979802,58771.331179896406,0.0,0.0,7670.06688199016,21933.041216694197,2.4622027477796133,0.4974252530548251,2.0053542393329744,2.615110432276418
99,131471.99999979802,58716.85047514508,0.0,151.36,7660.378952465294,21887.432918164297,2.4591621945442865,0.4971022713227813,2.0038657099251203,2.6128026470472383
100,131471.99999979802,58771.331179896406,0.0,0.0,7670.06688199016,21933.041216694197,2.4622027477796133,0.4974252530548251,2.0053542393329744,2.615110432276418
101,131471.99999979802,58742.11982950366,0.0,80.96,7664.892017029435,21908.680319546173,2.4605786879697447,0.4972530745073882,2.004555851618451,2.613872628464809
102,131471.99999979802,58765.25978420465,0.0,17.6,7668.914021559334,21927.60993495503,2.4618406623303355,0.49738588691695085,2.005188247824315,2.6148530824720857
103,131471.99999979802,58745.8199328139,0.0,70.4,7665.57800669841,21911.91127991647,2.4607940853277643,0.4972763145978141,2.004656946014501,2.6140293631270364
104,131471.99999979802,58771.331179896406,0.0,0.0,7670.06688199016,21933.041216694197,2.4622027477796133,0.4974252530548251,2.0053542393329744,2.615110432276418
105,131471.99999979802,58771.331179896406,0.0,0.0,7670.06688199016,21933.041216694197,2.4622027477796133,0.4974252530548251,2.0053542393329744,2.615110432276418
106,131471.99999979802,58744.4014780255,0.0,77.44,7665.015852177249,21909.248254713966,2.4606165503142643,0.49725347915498735,2.004618189737507,2.613969276196195
